Artist ID,Price,Currency,Image ID
robert-motherwell,"US$2,000",USD,robert-motherwell_image_2
robert-motherwell,"US$3,000",USD,robert-motherwell_image_3
robert-motherwell,"US$2,000",USD,robert-motherwell_image_4
robert-motherwell,"US$2,000",USD,robert-motherwell_image_5
robert-motherwell,"US$4,000",USD,robert-motherwell_image_6
robert-motherwell,"US$7,000",USD,robert-motherwell_image_7
robert-motherwell,"US$40,000",USD,robert-motherwell_image_8
robert-motherwell,"US$8,000",USD,robert-motherwell_image_9
robert-motherwell,"US$3,000",USD,robert-motherwell_image_10
robert-motherwell,"US$7,000",USD,robert-motherwell_image_11
robert-motherwell,"US$15,000",USD,robert-motherwell_image_12
robert-motherwell,"US$5,715",USD,robert-motherwell_image_13
robert-motherwell,"US$3,302",USD,robert-motherwell_image_14
robert-motherwell,"US$8,255",USD,robert-motherwell_image_15
robert-motherwell,"US$4,445",USD,robert-motherwell_image_16
robert-motherwell,"US$5,080",USD,robert-motherwell_image_17
robert-motherwell,"US$5,080",USD,robert-motherwell_image_18
robert-motherwell,"US$10,160",USD,robert-motherwell_image_19
robert-motherwell,"US$4,064",USD,robert-motherwell_image_20
robert-motherwell,"US$19,050",USD,robert-motherwell_image_21
robert-motherwell,"US$6,985",USD,robert-motherwell_image_22
robert-motherwell,"US$8,255",USD,robert-motherwell_image_23
robert-motherwell,"US$2,794",USD,robert-motherwell_image_24
robert-motherwell,"US$6,096",USD,robert-motherwell_image_25
robert-motherwell,"US$1,063",USD,robert-motherwell_image_26
robert-motherwell,"US$3,000",USD,robert-motherwell_image_27
robert-motherwell,"US$2,000",USD,robert-motherwell_image_28
robert-motherwell,US$700,USD,robert-motherwell_image_29
robert-motherwell,"US$88,200",USD,robert-motherwell_image_30
robert-motherwell,"US$35,000",USD,robert-motherwell_image_31
robert-motherwell,"US$35,000",USD,robert-motherwell_image_32
robert-motherwell,"US$330,200",USD,robert-motherwell_image_33
robert-motherwell,"US$82,550",USD,robert-motherwell_image_34
robert-motherwell,"US$2,000",USD,robert-motherwell_image_35
robert-motherwell,"US$15,000",USD,robert-motherwell_image_36
robert-motherwell,"US$3,780",USD,robert-motherwell_image_37
robert-motherwell,"US$2,000",USD,robert-motherwell_image_38
robert-motherwell,"US$15,000",USD,robert-motherwell_image_39
robert-motherwell,"US$3,000",USD,robert-motherwell_image_40
robert-motherwell,"US$3,000",USD,robert-motherwell_image_41
robert-motherwell,"US$2,295",USD,robert-motherwell_image_42
robert-motherwell,"US$2,295",USD,robert-motherwell_image_43
robert-motherwell,"US$1,147",USD,robert-motherwell_image_44
robert-motherwell,"US$2,295",USD,robert-motherwell_image_45
robert-motherwell,"US$63,375",USD,robert-motherwell_image_46
robert-motherwell,"US$3,528",USD,robert-motherwell_image_47
robert-motherwell,"US$4,410",USD,robert-motherwell_image_48
robert-motherwell,"US$2,000",USD,robert-motherwell_image_49
robert-motherwell,"US$2,000",USD,robert-motherwell_image_50
robert-motherwell,"US$3,000",USD,robert-motherwell_image_51
robert-motherwell,"US$2,000",USD,robert-motherwell_image_52
robert-motherwell,"US$2,000",USD,robert-motherwell_image_53
robert-motherwell,"US$4,000",USD,robert-motherwell_image_54
robert-motherwell,"US$7,000",USD,robert-motherwell_image_55
robert-motherwell,"US$40,000",USD,robert-motherwell_image_56
robert-motherwell,"US$8,000",USD,robert-motherwell_image_57
robert-motherwell,"US$3,000",USD,robert-motherwell_image_58
robert-motherwell,"US$7,000",USD,robert-motherwell_image_59
robert-motherwell,"US$15,000",USD,robert-motherwell_image_60
robert-motherwell,"US$5,715",USD,robert-motherwell_image_61
robert-motherwell,"US$3,302",USD,robert-motherwell_image_62
robert-motherwell,"US$8,255",USD,robert-motherwell_image_63
robert-motherwell,"US$4,445",USD,robert-motherwell_image_64
robert-motherwell,"US$5,080",USD,robert-motherwell_image_65
robert-motherwell,"US$5,080",USD,robert-motherwell_image_66
robert-motherwell,"US$10,160",USD,robert-motherwell_image_67
robert-motherwell,"US$4,064",USD,robert-motherwell_image_68
robert-motherwell,"US$19,050",USD,robert-motherwell_image_69
robert-motherwell,"US$6,985",USD,robert-motherwell_image_70
robert-motherwell,"US$8,255",USD,robert-motherwell_image_71
robert-motherwell,"US$2,794",USD,robert-motherwell_image_72
robert-motherwell,"US$6,096",USD,robert-motherwell_image_73
robert-motherwell,"US$1,063",USD,robert-motherwell_image_74
robert-motherwell,"US$3,000",USD,robert-motherwell_image_75
robert-motherwell,"US$2,000",USD,robert-motherwell_image_76
robert-motherwell,US$700,USD,robert-motherwell_image_77
robert-motherwell,"US$88,200",USD,robert-motherwell_image_78
robert-motherwell,"US$35,000",USD,robert-motherwell_image_79
robert-motherwell,"US$35,000",USD,robert-motherwell_image_80
robert-motherwell,"US$330,200",USD,robert-motherwell_image_81
robert-motherwell,"US$82,550",USD,robert-motherwell_image_82
robert-motherwell,"US$2,000",USD,robert-motherwell_image_83
robert-motherwell,"US$15,000",USD,robert-motherwell_image_84
robert-motherwell,"US$3,780",USD,robert-motherwell_image_85
robert-motherwell,"US$2,000",USD,robert-motherwell_image_86
robert-motherwell,"US$15,000",USD,robert-motherwell_image_87
robert-motherwell,"US$3,000",USD,robert-motherwell_image_88
robert-motherwell,"US$3,000",USD,robert-motherwell_image_89
robert-motherwell,"US$2,295",USD,robert-motherwell_image_90
robert-motherwell,"US$2,295",USD,robert-motherwell_image_91
robert-motherwell,"US$1,147",USD,robert-motherwell_image_92
robert-motherwell,"US$2,295",USD,robert-motherwell_image_93
robert-motherwell,"US$63,375",USD,robert-motherwell_image_94
robert-motherwell,"US$3,528",USD,robert-motherwell_image_95
robert-motherwell,"US$4,410",USD,robert-motherwell_image_96
jeff-koons,"US$5,000",USD,jeff-koons_image_1
jeff-koons,"US$1,500",USD,jeff-koons_image_2
jeff-koons,"US$8,000",USD,jeff-koons_image_3
jeff-koons,"US$8,000",USD,jeff-koons_image_4
jeff-koons,"US$5,000",USD,jeff-koons_image_5
jeff-koons,"US$25,000",USD,jeff-koons_image_6
jeff-koons,"US$27,500",USD,jeff-koons_image_7
jeff-koons,"US$10,000",USD,jeff-koons_image_8
jeff-koons,"US$500,000",USD,jeff-koons_image_9
jeff-koons,"US$500,000",USD,jeff-koons_image_10
jeff-koons,"US$3,900,000",USD,jeff-koons_image_11
jeff-koons,"US$18,000",USD,jeff-koons_image_12
jeff-koons,"US$18,000",USD,jeff-koons_image_13
jeff-koons,"US$10,710",USD,jeff-koons_image_14
jeff-koons,"US$4,032",USD,jeff-koons_image_15
jeff-koons,"US$63,000",USD,jeff-koons_image_16
jeff-koons,"US$10,625",USD,jeff-koons_image_17
jeff-koons,"US$25,200",USD,jeff-koons_image_18
jeff-koons,"US$16,992,500",USD,jeff-koons_image_19
jeff-koons,"US$31,875",USD,jeff-koons_image_20
jeff-koons,"US$10,080",USD,jeff-koons_image_21
jeff-koons,"US$5,000",USD,jeff-koons_image_22
jeff-koons,US$504,USD,jeff-koons_image_23
jeff-koons,"US$20,160",USD,jeff-koons_image_24
jeff-koons,"US$27,720",USD,jeff-koons_image_25
jeff-koons,"US$22,680",USD,jeff-koons_image_26
jeff-koons,"US$70,000",USD,jeff-koons_image_27
jeff-koons,"US$63,000",USD,jeff-koons_image_28
jeff-koons,"US$20,000",USD,jeff-koons_image_29
jeff-koons,"US$22,680",USD,jeff-koons_image_30
jeff-koons,"US$5,000",USD,jeff-koons_image_31
jeff-koons,"US$1,500",USD,jeff-koons_image_32
jeff-koons,"US$8,000",USD,jeff-koons_image_33
jeff-koons,"US$8,000",USD,jeff-koons_image_34
jeff-koons,"US$5,000",USD,jeff-koons_image_35
jeff-koons,"US$25,000",USD,jeff-koons_image_36
jeff-koons,"US$27,500",USD,jeff-koons_image_37
jeff-koons,"US$10,000",USD,jeff-koons_image_38
jeff-koons,"US$500,000",USD,jeff-koons_image_39
jeff-koons,"US$500,000",USD,jeff-koons_image_40
jeff-koons,"US$3,900,000",USD,jeff-koons_image_41
jeff-koons,"US$18,000",USD,jeff-koons_image_42
jeff-koons,"US$18,000",USD,jeff-koons_image_43
jeff-koons,"US$10,710",USD,jeff-koons_image_44
jeff-koons,"US$4,032",USD,jeff-koons_image_45
jeff-koons,"US$63,000",USD,jeff-koons_image_46
jeff-koons,"US$10,625",USD,jeff-koons_image_47
jeff-koons,"US$25,200",USD,jeff-koons_image_48
jeff-koons,"US$16,992,500",USD,jeff-koons_image_49
jeff-koons,"US$31,875",USD,jeff-koons_image_50
jeff-koons,"US$10,080",USD,jeff-koons_image_51
jeff-koons,"US$5,000",USD,jeff-koons_image_52
jeff-koons,US$504,USD,jeff-koons_image_53
jeff-koons,"US$20,160",USD,jeff-koons_image_54
jeff-koons,"US$27,720",USD,jeff-koons_image_55
jeff-koons,"US$22,680",USD,jeff-koons_image_56
jeff-koons,"US$70,000",USD,jeff-koons_image_57
jeff-koons,"US$63,000",USD,jeff-koons_image_58
jeff-koons,"US$20,000",USD,jeff-koons_image_59
jeff-koons,"US$22,680",USD,jeff-koons_image_60
robert-indiana,"US$6,000",USD,robert-indiana_image_1
robert-indiana,"US$8,000",USD,robert-indiana_image_2
robert-indiana,"US$2,000",USD,robert-indiana_image_3
robert-indiana,"US$2,500",USD,robert-indiana_image_4
robert-indiana,"US$40,000",USD,robert-indiana_image_5
robert-indiana,"US$12,500",USD,robert-indiana_image_6
robert-indiana,"US$7,560",USD,robert-indiana_image_7
robert-indiana,"US$5,292",USD,robert-indiana_image_8
robert-indiana,US$756,USD,robert-indiana_image_9
robert-indiana,"US$289,800",USD,robert-indiana_image_10
robert-indiana,"US$403,200",USD,robert-indiana_image_11
robert-indiana,"US$4,788",USD,robert-indiana_image_12
robert-indiana,"US$12,600",USD,robert-indiana_image_13
robert-indiana,"US$7,560",USD,robert-indiana_image_14
robert-indiana,"US$3,825",USD,robert-indiana_image_15
robert-indiana,US$701,USD,robert-indiana_image_16
robert-indiana,"US$19,125",USD,robert-indiana_image_17
robert-indiana,"US$10,200",USD,robert-indiana_image_18
robert-indiana,US$882,USD,robert-indiana_image_19
robert-indiana,"US$1,890",USD,robert-indiana_image_20
robert-indiana,"US$2,772",USD,robert-indiana_image_21
robert-indiana,"US$8,000",USD,robert-indiana_image_22
robert-indiana,"US$450,000",USD,robert-indiana_image_23
robert-indiana,"US$450,000",USD,robert-indiana_image_24
robert-indiana,"US$1,250",USD,robert-indiana_image_25
robert-indiana,"US$504,000",USD,robert-indiana_image_26
robert-indiana,"US$20,000",USD,robert-indiana_image_27
robert-indiana,"US$19,125",USD,robert-indiana_image_28
robert-indiana,"US$35,280",USD,robert-indiana_image_29
robert-indiana,"US$30,240",USD,robert-indiana_image_30
robert-indiana,"US$3,000",USD,robert-indiana_image_31
robert-indiana,"US$40,000",USD,robert-indiana_image_32
robert-indiana,"US$18,900",USD,robert-indiana_image_33
robert-indiana,"US$9,562",USD,robert-indiana_image_34
robert-indiana,"US$5,355",USD,robert-indiana_image_35
robert-indiana,"US$1,083",USD,robert-indiana_image_36
robert-indiana,US$510,USD,robert-indiana_image_37
robert-indiana,US$765,USD,robert-indiana_image_38
robert-indiana,"US$6,000",USD,robert-indiana_image_39
robert-indiana,"US$8,000",USD,robert-indiana_image_40
robert-indiana,"US$2,000",USD,robert-indiana_image_41
robert-indiana,"US$2,500",USD,robert-indiana_image_42
robert-indiana,"US$40,000",USD,robert-indiana_image_43
robert-indiana,"US$12,500",USD,robert-indiana_image_44
robert-indiana,"US$7,560",USD,robert-indiana_image_45
robert-indiana,"US$5,292",USD,robert-indiana_image_46
robert-indiana,US$756,USD,robert-indiana_image_47
robert-indiana,"US$289,800",USD,robert-indiana_image_48
robert-indiana,"US$403,200",USD,robert-indiana_image_49
robert-indiana,"US$4,788",USD,robert-indiana_image_50
robert-indiana,"US$12,600",USD,robert-indiana_image_51
robert-indiana,"US$7,560",USD,robert-indiana_image_52
robert-indiana,"US$3,825",USD,robert-indiana_image_53
robert-indiana,US$701,USD,robert-indiana_image_54
robert-indiana,"US$19,125",USD,robert-indiana_image_55
robert-indiana,"US$10,200",USD,robert-indiana_image_56
robert-indiana,US$882,USD,robert-indiana_image_57
robert-indiana,"US$1,890",USD,robert-indiana_image_58
robert-indiana,"US$2,772",USD,robert-indiana_image_59
robert-indiana,"US$8,000",USD,robert-indiana_image_60
robert-indiana,"US$450,000",USD,robert-indiana_image_61
robert-indiana,"US$450,000",USD,robert-indiana_image_62
robert-indiana,"US$1,250",USD,robert-indiana_image_63
robert-indiana,"US$504,000",USD,robert-indiana_image_64
robert-indiana,"US$20,000",USD,robert-indiana_image_65
robert-indiana,"US$19,125",USD,robert-indiana_image_66
robert-indiana,"US$35,280",USD,robert-indiana_image_67
robert-indiana,"US$30,240",USD,robert-indiana_image_68
robert-indiana,"US$3,000",USD,robert-indiana_image_69
robert-indiana,"US$40,000",USD,robert-indiana_image_70
robert-indiana,"US$18,900",USD,robert-indiana_image_71
robert-indiana,"US$9,562",USD,robert-indiana_image_72
robert-indiana,"US$5,355",USD,robert-indiana_image_73
robert-indiana,"US$1,083",USD,robert-indiana_image_74
robert-indiana,US$510,USD,robert-indiana_image_75
robert-indiana,US$765,USD,robert-indiana_image_76
jean-michel-basquiat,"US$3,000",USD,jean-michel-basquiat_image_1
jean-michel-basquiat,"US$8,000",USD,jean-michel-basquiat_image_2
jean-michel-basquiat,"US$6,000",USD,jean-michel-basquiat_image_3
jean-michel-basquiat,"US$8,000",USD,jean-michel-basquiat_image_4
jean-michel-basquiat,"US$12,000",USD,jean-michel-basquiat_image_5
jean-michel-basquiat,"US$12,000",USD,jean-michel-basquiat_image_6
jean-michel-basquiat,"US$25,000",USD,jean-michel-basquiat_image_7
jean-michel-basquiat,"US$25,000",USD,jean-michel-basquiat_image_8
jean-michel-basquiat,"US$196,850",USD,jean-michel-basquiat_image_9
jean-michel-basquiat,"US$63,000",USD,jean-michel-basquiat_image_10
jean-michel-basquiat,"US$27,720",USD,jean-michel-basquiat_image_11
jean-michel-basquiat,"US$390,600",USD,jean-michel-basquiat_image_12
jean-michel-basquiat,"US$793,800",USD,jean-michel-basquiat_image_13
jean-michel-basquiat,"US$13,667,400",USD,jean-michel-basquiat_image_14
jean-michel-basquiat,"US$3,680,000",USD,jean-michel-basquiat_image_15
jean-michel-basquiat,"US$1,865,000",USD,jean-michel-basquiat_image_16
jean-michel-basquiat,"US$32,679,000",USD,jean-michel-basquiat_image_17
jean-michel-basquiat,"US$7,020,000",USD,jean-michel-basquiat_image_18
jean-michel-basquiat,"US$4,000,000",USD,jean-michel-basquiat_image_19
jean-michel-basquiat,"US$4,000,000",USD,jean-michel-basquiat_image_20
jean-michel-basquiat,"US$69,300",USD,jean-michel-basquiat_image_21
jean-michel-basquiat,"US$70,000",USD,jean-michel-basquiat_image_22
jean-michel-basquiat,"US$60,000",USD,jean-michel-basquiat_image_23
jean-michel-basquiat,"US$7,862,500",USD,jean-michel-basquiat_image_24
jean-michel-basquiat,"US$529,200",USD,jean-michel-basquiat_image_25
jean-michel-basquiat,"US$189,000",USD,jean-michel-basquiat_image_26
jean-michel-basquiat,"US$529,200",USD,jean-michel-basquiat_image_27
jean-michel-basquiat,"US$877,000",USD,jean-michel-basquiat_image_28
jean-michel-basquiat,"US$3,317,000",USD,jean-michel-basquiat_image_29
jean-michel-basquiat,"US$85,000,000",USD,jean-michel-basquiat_image_30
jean-michel-basquiat,"US$945,000",USD,jean-michel-basquiat_image_31
jean-michel-basquiat,"US$441,000",USD,jean-michel-basquiat_image_32
jean-michel-basquiat,"US$176,400",USD,jean-michel-basquiat_image_33
jean-michel-basquiat,"US$113,400",USD,jean-michel-basquiat_image_34
jean-michel-basquiat,"US$4,000,000",USD,jean-michel-basquiat_image_35
jean-michel-basquiat,"US$7,260,000",USD,jean-michel-basquiat_image_36
jean-michel-basquiat,"US$500,000",USD,jean-michel-basquiat_image_37
jean-michel-basquiat,"US$3,000",USD,jean-michel-basquiat_image_38
jean-michel-basquiat,"US$8,000",USD,jean-michel-basquiat_image_39
jean-michel-basquiat,"US$6,000",USD,jean-michel-basquiat_image_40
jean-michel-basquiat,"US$8,000",USD,jean-michel-basquiat_image_41
jean-michel-basquiat,"US$12,000",USD,jean-michel-basquiat_image_42
jean-michel-basquiat,"US$12,000",USD,jean-michel-basquiat_image_43
jean-michel-basquiat,"US$25,000",USD,jean-michel-basquiat_image_44
jean-michel-basquiat,"US$25,000",USD,jean-michel-basquiat_image_45
jean-michel-basquiat,"US$196,850",USD,jean-michel-basquiat_image_46
jean-michel-basquiat,"US$63,000",USD,jean-michel-basquiat_image_47
jean-michel-basquiat,"US$27,720",USD,jean-michel-basquiat_image_48
jean-michel-basquiat,"US$390,600",USD,jean-michel-basquiat_image_49
jean-michel-basquiat,"US$793,800",USD,jean-michel-basquiat_image_50
jean-michel-basquiat,"US$13,667,400",USD,jean-michel-basquiat_image_51
jean-michel-basquiat,"US$3,680,000",USD,jean-michel-basquiat_image_52
jean-michel-basquiat,"US$1,865,000",USD,jean-michel-basquiat_image_53
jean-michel-basquiat,"US$32,679,000",USD,jean-michel-basquiat_image_54
jean-michel-basquiat,"US$7,020,000",USD,jean-michel-basquiat_image_55
jean-michel-basquiat,"US$4,000,000",USD,jean-michel-basquiat_image_56
jean-michel-basquiat,"US$4,000,000",USD,jean-michel-basquiat_image_57
jean-michel-basquiat,"US$69,300",USD,jean-michel-basquiat_image_58
jean-michel-basquiat,"US$70,000",USD,jean-michel-basquiat_image_59
jean-michel-basquiat,"US$60,000",USD,jean-michel-basquiat_image_60
jean-michel-basquiat,"US$7,862,500",USD,jean-michel-basquiat_image_61
jean-michel-basquiat,"US$529,200",USD,jean-michel-basquiat_image_62
jean-michel-basquiat,"US$189,000",USD,jean-michel-basquiat_image_63
jean-michel-basquiat,"US$529,200",USD,jean-michel-basquiat_image_64
jean-michel-basquiat,"US$877,000",USD,jean-michel-basquiat_image_65
jean-michel-basquiat,"US$3,317,000",USD,jean-michel-basquiat_image_66
jean-michel-basquiat,"US$85,000,000",USD,jean-michel-basquiat_image_67
jean-michel-basquiat,"US$945,000",USD,jean-michel-basquiat_image_68
jean-michel-basquiat,"US$441,000",USD,jean-michel-basquiat_image_69
jean-michel-basquiat,"US$176,400",USD,jean-michel-basquiat_image_70
jean-michel-basquiat,"US$113,400",USD,jean-michel-basquiat_image_71
jean-michel-basquiat,"US$4,000,000",USD,jean-michel-basquiat_image_72
jean-michel-basquiat,"US$7,260,000",USD,jean-michel-basquiat_image_73
jean-michel-basquiat,"US$500,000",USD,jean-michel-basquiat_image_74
sol-lewitt,"US$4,000",USD,sol-lewitt_image_1
sol-lewitt,"US$6,000",USD,sol-lewitt_image_2
sol-lewitt,"US$10,000",USD,sol-lewitt_image_3
sol-lewitt,"US$25,000",USD,sol-lewitt_image_4
sol-lewitt,"US$1,200",USD,sol-lewitt_image_5
sol-lewitt,"US$1,500",USD,sol-lewitt_image_6
sol-lewitt,"US$2,000",USD,sol-lewitt_image_7
sol-lewitt,"US$8,000",USD,sol-lewitt_image_8
sol-lewitt,"US$2,500",USD,sol-lewitt_image_9
sol-lewitt,"US$15,000",USD,sol-lewitt_image_10
sol-lewitt,"US$2,000",USD,sol-lewitt_image_11
sol-lewitt,"US$25,000",USD,sol-lewitt_image_12
sol-lewitt,"US$20,000",USD,sol-lewitt_image_13
sol-lewitt,"US$7,000",USD,sol-lewitt_image_14
sol-lewitt,"US$38,100",USD,sol-lewitt_image_15
sol-lewitt,"US$4,826",USD,sol-lewitt_image_16
sol-lewitt,"US$5,715",USD,sol-lewitt_image_17
sol-lewitt,"US$1,270",USD,sol-lewitt_image_18
sol-lewitt,"US$13,970",USD,sol-lewitt_image_19
sol-lewitt,"US$226,800",USD,sol-lewitt_image_20
sol-lewitt,"US$10,000",USD,sol-lewitt_image_21
sol-lewitt,"US$3,780",USD,sol-lewitt_image_22
sol-lewitt,"US$10,000",USD,sol-lewitt_image_23
sol-lewitt,"US$10,000",USD,sol-lewitt_image_24
sol-lewitt,"US$52,920",USD,sol-lewitt_image_25
sol-lewitt,"US$3,024",USD,sol-lewitt_image_26
sol-lewitt,"US$3,276",USD,sol-lewitt_image_27
sol-lewitt,"US$3,780",USD,sol-lewitt_image_28
sol-lewitt,"US$13,860",USD,sol-lewitt_image_29
sol-lewitt,"US$8,287",USD,sol-lewitt_image_30
sol-lewitt,"US$4,080",USD,sol-lewitt_image_31
sol-lewitt,"US$2,040",USD,sol-lewitt_image_32
sol-lewitt,"US$2,040",USD,sol-lewitt_image_33
sol-lewitt,"US$1,912",USD,sol-lewitt_image_34
sol-lewitt,"US$1,912",USD,sol-lewitt_image_35
sol-lewitt,"US$1,147",USD,sol-lewitt_image_36
sol-lewitt,"US$1,147",USD,sol-lewitt_image_37
sol-lewitt,"US$1,147",USD,sol-lewitt_image_38
sol-lewitt,"US$1,147",USD,sol-lewitt_image_39
sol-lewitt,"US$4,000",USD,sol-lewitt_image_40
sol-lewitt,"US$6,000",USD,sol-lewitt_image_41
sol-lewitt,"US$10,000",USD,sol-lewitt_image_42
sol-lewitt,"US$25,000",USD,sol-lewitt_image_43
sol-lewitt,"US$1,200",USD,sol-lewitt_image_44
sol-lewitt,"US$1,500",USD,sol-lewitt_image_45
sol-lewitt,"US$2,000",USD,sol-lewitt_image_46
sol-lewitt,"US$8,000",USD,sol-lewitt_image_47
sol-lewitt,"US$2,500",USD,sol-lewitt_image_48
sol-lewitt,"US$15,000",USD,sol-lewitt_image_49
sol-lewitt,"US$2,000",USD,sol-lewitt_image_50
sol-lewitt,"US$25,000",USD,sol-lewitt_image_51
sol-lewitt,"US$20,000",USD,sol-lewitt_image_52
sol-lewitt,"US$7,000",USD,sol-lewitt_image_53
sol-lewitt,"US$38,100",USD,sol-lewitt_image_54
sol-lewitt,"US$4,826",USD,sol-lewitt_image_55
sol-lewitt,"US$5,715",USD,sol-lewitt_image_56
sol-lewitt,"US$1,270",USD,sol-lewitt_image_57
sol-lewitt,"US$13,970",USD,sol-lewitt_image_58
sol-lewitt,"US$226,800",USD,sol-lewitt_image_59
sol-lewitt,"US$10,000",USD,sol-lewitt_image_60
sol-lewitt,"US$3,780",USD,sol-lewitt_image_61
sol-lewitt,"US$10,000",USD,sol-lewitt_image_62
sol-lewitt,"US$10,000",USD,sol-lewitt_image_63
sol-lewitt,"US$52,920",USD,sol-lewitt_image_64
sol-lewitt,"US$3,024",USD,sol-lewitt_image_65
sol-lewitt,"US$3,276",USD,sol-lewitt_image_66
sol-lewitt,"US$3,780",USD,sol-lewitt_image_67
sol-lewitt,"US$13,860",USD,sol-lewitt_image_68
sol-lewitt,"US$8,287",USD,sol-lewitt_image_69
sol-lewitt,"US$4,080",USD,sol-lewitt_image_70
sol-lewitt,"US$2,040",USD,sol-lewitt_image_71
sol-lewitt,"US$2,040",USD,sol-lewitt_image_72
sol-lewitt,"US$1,912",USD,sol-lewitt_image_73
sol-lewitt,"US$1,912",USD,sol-lewitt_image_74
sol-lewitt,"US$1,147",USD,sol-lewitt_image_75
sol-lewitt,"US$1,147",USD,sol-lewitt_image_76
sol-lewitt,"US$1,147",USD,sol-lewitt_image_77
sol-lewitt,"US$1,147",USD,sol-lewitt_image_78
daniel-arsham,"US$3,000",USD,daniel-arsham_image_1
daniel-arsham,"US$1,000",USD,daniel-arsham_image_2
daniel-arsham,"US$1,000",USD,daniel-arsham_image_3
daniel-arsham,"US$1,200",USD,daniel-arsham_image_4
daniel-arsham,"US$2,000",USD,daniel-arsham_image_5
daniel-arsham,"US$1,000",USD,daniel-arsham_image_6
daniel-arsham,"US$1,000",USD,daniel-arsham_image_7
daniel-arsham,"US$1,500",USD,daniel-arsham_image_8
daniel-arsham,"US$1,500",USD,daniel-arsham_image_9
daniel-arsham,"US$2,500",USD,daniel-arsham_image_10
daniel-arsham,"US$1,386",USD,daniel-arsham_image_11
daniel-arsham,"US$1,260",USD,daniel-arsham_image_12
daniel-arsham,"US$2,520",USD,daniel-arsham_image_13
daniel-arsham,"US$3,276",USD,daniel-arsham_image_14
daniel-arsham,"US$5,313",USD,daniel-arsham_image_15
daniel-arsham,"US$2,250",USD,daniel-arsham_image_16
daniel-arsham,"US$4,375",USD,daniel-arsham_image_17
daniel-arsham,"US$5,313",USD,daniel-arsham_image_18
daniel-arsham,"US$2,772",USD,daniel-arsham_image_19
daniel-arsham,"US$21,420",USD,daniel-arsham_image_20
daniel-arsham,"US$2,500",USD,daniel-arsham_image_21
daniel-arsham,"US$1,625",USD,daniel-arsham_image_22
daniel-arsham,"US$1,625",USD,daniel-arsham_image_23
daniel-arsham,"US$2,125",USD,daniel-arsham_image_24
daniel-arsham,"US$1,875",USD,daniel-arsham_image_25
daniel-arsham,"US$4,063",USD,daniel-arsham_image_26
daniel-arsham,"US$20,000",USD,daniel-arsham_image_27
daniel-arsham,"US$2,000",USD,daniel-arsham_image_28
daniel-arsham,"US$2,000",USD,daniel-arsham_image_29
daniel-arsham,"US$2,520",USD,daniel-arsham_image_30
daniel-arsham,"US$3,000",USD,daniel-arsham_image_31
daniel-arsham,"US$1,000",USD,daniel-arsham_image_32
daniel-arsham,"US$1,000",USD,daniel-arsham_image_33
daniel-arsham,"US$1,200",USD,daniel-arsham_image_34
daniel-arsham,"US$2,000",USD,daniel-arsham_image_35
daniel-arsham,"US$1,000",USD,daniel-arsham_image_36
daniel-arsham,"US$1,000",USD,daniel-arsham_image_37
daniel-arsham,"US$1,500",USD,daniel-arsham_image_38
daniel-arsham,"US$1,500",USD,daniel-arsham_image_39
daniel-arsham,"US$2,500",USD,daniel-arsham_image_40
daniel-arsham,"US$1,386",USD,daniel-arsham_image_41
daniel-arsham,"US$1,260",USD,daniel-arsham_image_42
daniel-arsham,"US$2,520",USD,daniel-arsham_image_43
daniel-arsham,"US$3,276",USD,daniel-arsham_image_44
daniel-arsham,"US$5,313",USD,daniel-arsham_image_45
daniel-arsham,"US$2,250",USD,daniel-arsham_image_46
daniel-arsham,"US$4,375",USD,daniel-arsham_image_47
daniel-arsham,"US$5,313",USD,daniel-arsham_image_48
daniel-arsham,"US$2,772",USD,daniel-arsham_image_49
daniel-arsham,"US$21,420",USD,daniel-arsham_image_50
daniel-arsham,"US$2,500",USD,daniel-arsham_image_51
daniel-arsham,"US$1,625",USD,daniel-arsham_image_52
daniel-arsham,"US$1,625",USD,daniel-arsham_image_53
daniel-arsham,"US$2,125",USD,daniel-arsham_image_54
daniel-arsham,"US$1,875",USD,daniel-arsham_image_55
daniel-arsham,"US$4,063",USD,daniel-arsham_image_56
daniel-arsham,"US$20,000",USD,daniel-arsham_image_57
daniel-arsham,"US$2,000",USD,daniel-arsham_image_58
daniel-arsham,"US$2,000",USD,daniel-arsham_image_59
daniel-arsham,"US$2,520",USD,daniel-arsham_image_60
frank-stella,"US$7,000",USD,frank-stella_image_1
frank-stella,"US$50,000",USD,frank-stella_image_2
frank-stella,"US$10,000",USD,frank-stella_image_3
frank-stella,"US$25,000",USD,frank-stella_image_4
frank-stella,"US$10,000",USD,frank-stella_image_5
frank-stella,"US$15,240",USD,frank-stella_image_6
frank-stella,"US$6,096",USD,frank-stella_image_7
frank-stella,"US$13,970",USD,frank-stella_image_8
frank-stella,"US$8,890",USD,frank-stella_image_9
frank-stella,"US$5,334",USD,frank-stella_image_10
frank-stella,"US$17,780",USD,frank-stella_image_11
frank-stella,"US$5,715",USD,frank-stella_image_12
frank-stella,"US$8,890",USD,frank-stella_image_13
frank-stella,"US$5,334",USD,frank-stella_image_14
frank-stella,"US$6,985",USD,frank-stella_image_15
frank-stella,"US$69,850",USD,frank-stella_image_16
frank-stella,"US$16,510",USD,frank-stella_image_17
frank-stella,"US$8,890",USD,frank-stella_image_18
frank-stella,"US$4,064",USD,frank-stella_image_19
